SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-21-2022,Single Family Residential,845 California Way,Redwood City,CA,94062,3025000,5,3.5,Redwood City,3440,12960,1997,,879,,Sold,,,https://www.redfin.com/CA/Emerald-Hills/845-California-Way-94062/home/2006160,San Francisco MLS,422694732,N,Y,37.4576477,-122.2682466
PAST SALE,December-19-2022,Single Family Residential,1585 Canada Ln,Woodside,CA,94062,5500000,3,2.0,WOODSIDE,2430,43920,1949,,2263,,Sold,,,https://www.redfin.com/CA/Woodside/1585-Canada-Ln-94062/home/1727286,MLSListings,ML81910387,N,Y,37.4304578,-122.2525605
PAST SALE,July-5-2022,Single Family Residential,4125 Woodside Rd,Woodside,CA,94062,6500000,4,2.5,WOODSIDE,2955,130680,1958,,2200,,Sold,,,https://www.redfin.com/CA/Woodside/4125-Woodside-Rd-94062/home/1634221,MLSListings,ML81892700,N,Y,37.4101515,-122.258432
PAST SALE,August-31-2022,Single Family Residential,156 Romero Rd,Woodside,CA,94062,10500000,6,5.5,WOODSIDE,5462,42380,2019,,1922,,Sold,,,https://www.redfin.com/CA/Woodside/156-Romero-Rd-94062/home/895756,MLSListings,ML81896257,N,Y,37.433002,-122.2537348
PAST SALE,January-6-2023,Single Family Residential,1015 Mountain Home Rd,Woodside,CA,94062,18150000,4,4.5,WOODSIDE,7490,131159,1986,,2423,,Sold,,,https://www.redfin.com/CA/Woodside/1015-Mountain-Home-Rd-94062/home/1286560,MLSListings,ML81909366,N,Y,37.4066407,-122.2481289
PAST SALE,,Single Family Residential,155 Bardet Rd,Woodside,CA,94062,14250000,4,5.0,,6807,68825,2020,,2093,,,,,https://www.redfin.com/CA/Woodside/155-Bardet-Rd-94062/home/1953307,,,N,Y,37.4354391,-122.256305
PAST SALE,June-24-2022,Single Family Residential,25 Bow Way,Portola Valley,CA,94028,4500000,4,2.5,PORTOLA VALLEY,2490,50530,1961,,1807,,Sold,,,https://www.redfin.com/CA/Portola-Valley/25-Bow-Way-94028/home/901731,MLSListings,ML81887357,N,Y,37.3801937,-122.2245943
PAST SALE,August-8-2022,Single Family Residential,97 Ridge View Dr,Atherton,CA,94027,10900000,6,7.5,ATHERTON,9107,94090,1981,,1197,,Sold,,,https://www.redfin.com/CA/Atherton/97-Ridge-View-Dr-94027/home/1072620,MLSListings,ML81893719,N,Y,37.4364687,-122.2298025
PAST SALE,,Single Family Residential,764 W California Way,Woodside,CA,94062,3350000,3,3.0,,2220,14985,1992,,1509,,,,,https://www.redfin.com/CA/Woodside/764-W-California-Way-94062/home/2027520,,,N,Y,37.4554092,-122.272766
PAST SALE,September-27-2022,Single Family Residential,1 Inyo Pl,Redwood City,CA,94061,2095000,3,3.0,REDWOOD CITY,2022,7918,1965,,1036,,Sold,,,https://www.redfin.com/CA/Redwood-City/1-Inyo-Pl-94061/home/881686,MLSListings,ML81893515,N,Y,37.4456596,-122.2268549
PAST SALE,August-24-2022,Single Family Residential,1582 Fernside St,Redwood City,CA,94061,2500000,3,2.0,Redwood City,1840,9420,1954,,1359,,Sold,,,https://www.redfin.com/CA/Redwood-City/1582-Fernside-St-94061/home/2043178,MetroList,422664908,N,Y,37.4551123,-122.2408165
PAST SALE,January-28-2022,Single Family Residential,475 Moore Rd,Woodside,CA,94062,9100000,3,4.0,WOODSIDE,4865,130680,2009,,1871,,Sold,,,https://www.redfin.com/CA/Woodside/475-Moore-Rd-94062/home/21968102,MLSListings,ML81861759,N,Y,37.4329298,-122.2350326
PAST SALE,,Single Family Residential,3525 Partition Rd,Woodside,CA,94062,5350000,4,3.0,,3304,47916,1956,,1619,,,,,https://www.redfin.com/CA/Woodside/3525-Partition-Rd-94062/home/1803105,,,N,Y,37.4238814,-122.2747597
PAST SALE,November-2-2022,Single Family Residential,255 Hardwick Rd,Woodside,CA,94062,8100000,3,4.5,WOODSIDE,5630,82982,1960,,1439,16,Sold,,,https://www.redfin.com/CA/Woodside/255-Hardwick-Rd-94062/home/1964187,MLSListings,ML81897868,N,Y,37.4495849,-122.2489488
PAST SALE,,Single Family Residential,279 Albion Ave,Woodside,CA,94062,9800000,5,5.0,,3620,130680,1955,,2707,,,,,https://www.redfin.com/CA/Woodside/279-Albion-Ave-94062/home/1417763,,,N,Y,37.4311616,-122.2632176
