SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-8-2022,Single Family Residential,1159 Crespi Dr,Sunnyvale,CA,94086,2340000,3,2.0,SUNNYVALE,1509,6200,1966,,1551,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1159-Crespi-Dr-94086/home/1748999,MLSListings,ML81880235,N,Y,37.3819342,-122.0513836
PAST SALE,,Single Family Residential,861 Runningwood Cir,Mountain View,CA,94040,2050000,2,2.0,,1609,6635,1977,,1274,,,,,https://www.redfin.com/CA/Mountain-View/861-Runningwood-Cir-94040/home/1786022,,,N,Y,37.3693375,-122.0630961
PAST SALE,April-29-2022,Single Family Residential,1051 Merrimac Dr,Sunnyvale,CA,94087,2386000,3,1.0,SUNNYVALE,1041,6300,1953,,2292,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1051-Merrimac-Dr-94087/home/608063,MLSListings,ML81882804,N,Y,37.3615372,-122.0548688
PAST SALE,February-11-2022,Single Family Residential,1477 Firebird Way,Sunnyvale,CA,94087,2700000,4,2.0,SUNNYVALE,1553,7369,1962,,1739,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1477-Firebird-Way-94087/home/759562,MLSListings,ML81873525,N,Y,37.345745,-122.0230544
PAST SALE,May-23-2022,Single Family Residential,910 Exmoor Way,Sunnyvale,CA,94087,2600000,3,2.0,SUNNYVALE,1536,6825,1962,,1693,,Sold,,,https://www.redfin.com/CA/Sunnyvale/910-Exmoor-Way-94087/home/1087720,MLSListings,ML81886735,N,Y,37.343875,-122.0125636
PAST SALE,July-22-2022,Single Family Residential,3358 Agate Dr,Santa Clara,CA,95051,1450000,4,2.0,SANTA CLARA,1095,6000,1960,,1324,,Sold,,,https://www.redfin.com/CA/Santa-Clara/3358-Agate-Dr-95051/home/673874,MLSListings,ML81896291,N,Y,37.369646,-121.9888542
PAST SALE,April-25-2022,Single Family Residential,676 Spruce Dr,Sunnyvale,CA,94086,3220000,4,2.0,SUNNYVALE,1691,6480,1970,,1904,,Sold,,,https://www.redfin.com/CA/Sunnyvale/676-Spruce-Dr-94086/home/668245,MLSListings,ML81884262,N,Y,37.3644188,-122.0039569
PAST SALE,September-30-2022,Single Family Residential,1529 Klamath Dr,Sunnyvale,CA,94087,3160000,4,2.0,SUNNYVALE,2106,7957,1959,,1500,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1529-Klamath-Dr-94087/home/1183121,MLSListings,ML81904873,N,Y,37.3430523,-122.046411
PAST SALE,November-23-2022,Single Family Residential,1088 W Mc Kinley Ave,Sunnyvale,CA,94086,1680000,3,1.0,SUNNYVALE,1185,5275,1953,,1418,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1088-W-McKinley-Ave-94086/home/627691,MLSListings,ML81910776,N,Y,37.3774627,-122.0498519
PAST SALE,June-30-2022,Single Family Residential,821 Logan Ct,Sunnyvale,CA,94087,3480000,4,2.0,SUNNYVALE,2122,11712,1959,,1640,,Sold,,,https://www.redfin.com/CA/Sunnyvale/821-Logan-Ct-94087/home/769751,MLSListings,ML81892731,N,Y,37.3390796,-122.0473212
PAST SALE,February-16-2022,Single Family Residential,355 N Murphy Ave,Sunnyvale,CA,94085,1620000,2,1.0,SUNNYVALE,790,5200,1942,,2051,,Sold,,,https://www.redfin.com/CA/Sunnyvale/355-N-Murphy-Ave-94085/home/730126,MLSListings,ML81874040,N,Y,37.3862158,-122.0270734
PAST SALE,April-7-2022,Single Family Residential,1262 Lynn Way,Sunnyvale,CA,94087,2400000,3,1.0,SUNNYVALE,1151,5335,1952,,2085,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1262-Lynn-Way-94087/home/1113394,MLSListings,ML81880784,N,Y,37.3691086,-122.0602439
PAST SALE,June-3-2022,Single Family Residential,1004 E Cardinal Dr,Sunnyvale,CA,94087,2330000,3,1.5,SUNNYVALE,1227,6000,1954,,1899,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1004-E-Cardinal-Dr-94087/home/1275598,MLSListings,ML81888812,N,Y,37.3637128,-122.061084
PAST SALE,November-15-2022,Single Family Residential,1431 Bedford Ave,Sunnyvale,CA,94087,2800000,3,3.0,Sunnyvale,1746,16553,1958,,1604,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1431-Bedford-Ave-94087/home/1401191,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41011217,N,Y,37.3466451,-122.0631039
PAST SALE,October-25-2022,Single Family Residential,1634 Honfleur Dr,Sunnyvale,CA,94087,2598000,4,2.5,SUNNYVALE,1768,7881,1961,,1469,,Sold,,,https://www.redfin.com/CA/Sunnyvale/1634-Honfleur-Dr-94087/home/1035388,MLSListings,ML81906055,N,Y,37.3393267,-122.0537145
