SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-27-2021,Single Family Residential,470 W Maple Way,WOODSIDE,CA,94062,5250000,4,3.5,WOODSIDE,4050,65340,2007,94,1296,,Sold,,,http://www.redfin.com/CA/Woodside/470-W-Maple-Way-94062/home/1664265,MLSListings,ML81833455,N,Y,37.4565649,-122.2783041
PAST SALE,March-3-2021,Single Family Residential,1589 Our Hill Ln,WOODSIDE,CA,94062,5200000,3,3.5,WOODSIDE,3690,43647,1987,179,1409,,Sold,,,http://www.redfin.com/CA/Woodside/1589-Our-Hill-Ln-94062/home/1112531,MLSListings,ML81830120,N,Y,37.4299954,-122.2514969
PAST SALE,,Single Family Residential,180 Romero Rd,Woodside,CA,94062,11760000,5,6.0,,5564,43124,2013,,2114,,,,,http://www.redfin.com/CA/Woodside/180-Romero-Rd-94062/home/1250839,,,N,Y,37.4333975,-122.2533581
PAST SALE,July-2-2021,Single Family Residential,335 Harcross Rd,WOODSIDE,CA,94062,3000000,3,2.0,WOODSIDE,2150,43560,1958,58,1395,,Sold,,,http://www.redfin.com/CA/Woodside/335-Harcross-Rd-94062/home/2034547,MLSListings,ML81845790,N,Y,37.4497015,-122.246046
PAST SALE,,Single Family Residential,140 Dean Rd,Woodside,CA,94062,7150000,6,4.5,,5464,63597,2004,,1309,,,,,http://www.redfin.com/CA/Woodside/140-Dean-Rd-94062/home/894843,,,N,Y,37.4343769,-122.2536462
PAST SALE,May-11-2021,Single Family Residential,183 Prospect St,WOODSIDE,CA,94062,4525000,3,3.0,WOODSIDE,2396,20000,1905,110,1889,,Sold,,,http://www.redfin.com/CA/Woodside/183-Prospect-St-94062/home/1100706,MLSListings,ML81837789,N,Y,37.4292855,-122.2590523
PAST SALE,July-28-2021,Single Family Residential,1170 Godetia Dr,WOODSIDE,CA,94062,4850000,5,3.5,WOODSIDE,4600,49691,1986,32,1054,,Sold,,,http://www.redfin.com/CA/Woodside/1170-Godetia-Dr-94062/home/1904634,MLSListings,ML81849979,N,Y,37.4477601,-122.2712152
PAST SALE,June-1-2021,Single Family Residential,340 Kings Mountain Rd,WOODSIDE,CA,94062,3900000,3,2.5,WOODSIDE,2480,133119,1986,89,1573,,Sold,,,http://www.redfin.com/CA/Woodside/340-Kings-Mountain-Rd-94062/home/889896,MLSListings,ML81806835,N,Y,37.4309075,-122.2731426
PAST SALE,June-3-2021,Single Family Residential,3130 Woodside Rd,WOODSIDE,CA,94062,4250000,2,2.0,WOODSIDE,1800,43560,1926,87,2361,,Sold,,,http://www.redfin.com/CA/Woodside/3130-Woodside-Rd-94062/home/891855,MLSListings,ML81832481,N,Y,37.4288534,-122.2571086
PAST SALE,,Single Family Residential,135 Dean Rd,Woodside,CA,94062,11000000,4,5.0,,5309,58370,2018,,2072,,,,,http://www.redfin.com/CA/Woodside/135-Dean-Rd-94062/home/894838,,,N,Y,37.4351438,-122.2534024
