SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-20-2021,Single Family Residential,22071 Hibiscus Dr,CUPERTINO,CA,95014,2337000,3,1.0,CUPERTINO,1425,12393,1952,101,1640,,Sold,,,http://www.redfin.com/CA/Cupertino/22071-Hibiscus-Dr-95014/home/771148,MLSListings,ML81838914,N,Y,37.3353635,-122.0609952
PAST SALE,July-22-2021,Single Family Residential,1720 Laurentian Way,SUNNYVALE,CA,94087,2500000,6,3.0,SUNNYVALE,2940,8681,1968,38,850,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1720-Laurentian-Way-94087/home/1344568,MLSListings,ML81835748,N,Y,37.3366543,-122.0509397
PAST SALE,,Single Family Residential,10421 Lindsay Ave,Cupertino,CA,95014,3275000,4,3.0,,2870,7770,2000,,1141,,,,,http://www.redfin.com/CA/Cupertino/10421-Lindsay-Ave-95014/home/634682,,,N,Y,37.3167591,-122.0208562
PAST SALE,June-8-2021,Single Family Residential,10165 Vicksburg Dr,CUPERTINO,CA,95014,2480000,4,2.5,CUPERTINO,1760,15378,1962,82,1409,,Sold,,,http://www.redfin.com/CA/Cupertino/10165-Vicksburg-Dr-95014/home/713713,MLSListings,ML81841554,N,Y,37.3208687,-122.0149495
PAST SALE,June-9-2021,Single Family Residential,20126 Merritt Dr,CUPERTINO,CA,95014,2800000,4,3.0,CUPERTINO,1908,7476,1963,81,1468,,Sold,,,http://www.redfin.com/CA/Cupertino/20126-Merritt-Dr-95014/home/1127965,MLSListings,ML81842130,N,Y,37.33007,-122.0251639
PAST SALE,June-25-2021,Single Family Residential,10519 Phil Pl,CUPERTINO,CA,95014,2750000,5,3.0,CUPERTINO,2505,6355,1995,65,1098,42,Sold,,,http://www.redfin.com/CA/Cupertino/10519-Phil-Pl-95014/home/1141253,MLSListings,ML81843436,N,Y,37.3159352,-122.0117518
PAST SALE,July-16-2021,Single Family Residential,10620 S Tantau Ave,CUPERTINO,CA,95014,2800000,4,3.5,CUPERTINO,1947,5355,2007,44,1438,,Sold,,,http://www.redfin.com/CA/Cupertino/10620-S-Tantau-Ave-95014/home/796890,MLSListings,ML81848379,N,Y,37.3139049,-122.0073326
PAST SALE,July-20-2021,Single Family Residential,19148 Loree Ave,CUPERTINO,CA,95014,3000000,4,2.0,CUPERTINO,2399,11348,1949,40,1251,,Sold,,,http://www.redfin.com/CA/Cupertino/19148-Loree-Ave-95014/home/746475,MLSListings,ML81845455,N,Y,37.3192875,-122.0074214
PAST SALE,March-30-2021,Single Family Residential,19866 Pear Tree Ln,CUPERTINO,CA,95014,3007000,5,4.0,CUPERTINO,2070,7587,1962,152,1453,,Sold,,,http://www.redfin.com/CA/Cupertino/19866-Pear-Tree-Ln-95014/home/1475501,MLSListings,ML81832412,N,Y,37.3280146,-122.020834
PAST SALE,March-19-2021,Single Family Residential,10277 Cold Harbor Ave,CUPERTINO,CA,95014,3800000,5,4.5,CUPERTINO,4304,7895,1968,163,883,,Sold,,,http://www.redfin.com/CA/Cupertino/10277-Cold-Harbor-Ave-95014/home/1298158,MLSListings,ML81827290,N,Y,37.3193697,-122.0186135
