SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-29-2021,Single Family Residential,685 Upton St,Redwood City,CA,94061,1725000,3,2.0,Redwood City,1590,6600,1951,76,1085,,Sold,,,https://www.redfin.com/CA/Redwood-City/685-Upton-St-94061/home/1506512,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968710,N,Y,37.4691109,-122.2446279
PAST SALE,October-15-2021,Single Family Residential,997 Alameda De Las Pulgas,REDWOOD CITY,CA,94061,1540000,3,1.0,REDWOOD CITY,1120,6080,1953,90,1375,,Sold,,,https://www.redfin.com/CA/Redwood-City/997-Alameda-de-las-Pulgas-94061/home/838738,MLSListings,ML81857204,N,Y,37.4643809,-122.2457801
PAST SALE,January-4-2022,Single Family Residential,2307 Jefferson Ave,REDWOOD CITY,CA,94062,1675000,3,1.5,REDWOOD CITY,1650,6000,1952,9,1015,,Sold,,,https://www.redfin.com/CA/Redwood-City/2307-Jefferson-Ave-94062/home/2032164,MLSListings,ML81870672,N,Y,37.4734025,-122.2397528
PAST SALE,December-21-2021,Single Family Residential,259 King St,REDWOOD CITY,CA,94062,3450000,4,3.0,REDWOOD CITY,2821,6500,2021,23,1223,,Sold,,,https://www.redfin.com/CA/Redwood-City/259-King-St-94062/home/1633075,MLSListings,ML81860285,N,Y,37.4795454,-122.2432983
PAST SALE,November-9-2021,Single Family Residential,1024 San Remo Way,SAN CARLOS,CA,94070,2425000,3,2.0,SAN CARLOS,1770,10000,1962,65,1370,,Sold,,,https://www.redfin.com/CA/San-Carlos/1024-San-Remo-Way-94070/home/787925,MLSListings,ML81865995,N,Y,37.4898993,-122.2736521
PAST SALE,November-15-2021,Single Family Residential,238 Ruby Ave,SAN CARLOS,CA,94070,2620000,4,2.0,SAN CARLOS,1870,5500,1958,59,1401,,Sold,,,https://www.redfin.com/CA/San-Carlos/238-Ruby-Ave-94070/home/2041008,MLSListings,ML81865871,Y,Y,37.4857763,-122.255884
PAST SALE,November-19-2021,Single Family Residential,997 Crestview Dr,SAN CARLOS,CA,94070,2800000,4,2.5,SAN CARLOS,3580,9990,1980,55,782,,Sold,,,https://www.redfin.com/CA/San-Carlos/997-Crestview-Dr-94070/home/792573,MLSListings,ML81859550,N,Y,37.4846179,-122.2840614
PAST SALE,November-24-2021,Single Family Residential,614 TERRACE Rd,SAN CARLOS,CA,94070,3100000,3,2.5,SAN CARLOS,2410,15000,1950,50,1286,,Sold,,,https://www.redfin.com/CA/San-Carlos/614-Terrace-Rd-94070/home/798949,MLSListings,ML81866948,N,Y,37.4854244,-122.2666737
PAST SALE,January-4-2022,Single Family Residential,2934 Eaton Ave,SAN CARLOS,CA,94070,2450000,3,2.0,SAN CARLOS,1830,11000,1961,9,1339,,Sold,,,https://www.redfin.com/CA/San-Carlos/2934-Eaton-Ave-94070/home/1881656,MLSListings,ML81870082,Y,Y,37.4849048,-122.2686232
PAST SALE,October-27-2021,Single Family Residential,63 Pine Ave,SAN CARLOS,CA,94070,2525000,3,2.0,SAN CARLOS,1730,8300,1960,78,1460,,Sold,,,https://www.redfin.com/CA/San-Carlos/63-Pine-Ave-94070/home/786919,MLSListings,ML81863962,Y,Y,37.500688,-122.2713925
PAST SALE,November-3-2021,Single Family Residential,2681 Thornhill Dr,SAN CARLOS,CA,94070,2190000,3,2.0,SAN CARLOS,1902,5650,1948,71,1151,,Sold,,,https://www.redfin.com/CA/San-Carlos/2681-Thornhill-Dr-94070/home/1991668,MLSListings,ML81864753,Y,Y,37.4870429,-122.265721
PAST SALE,October-28-2021,Single Family Residential,2273 Howard Ave,SAN CARLOS,CA,94070,2322000,3,2.0,SAN CARLOS,1380,4920,1948,77,1683,,Sold,,,https://www.redfin.com/CA/San-Carlos/2273-Howard-Ave-94070/home/1903697,MLSListings,ML81864199,N,Y,37.491503,-122.2616445
PAST SALE,October-15-2021,Single Family Residential,422 Luff Ln,Redwood City,CA,94065,2450000,5,2.5,Redwood City,2340,6500,1969,90,1047,,Sold,,,https://www.redfin.com/CA/Redwood-City/422-Luff-Ln-94065/home/1052202,CRMLS,AR21201710,N,Y,37.5294279,-122.2531809
PAST SALE,October-15-2021,Single Family Residential,1615 EL VERANO Way,BELMONT,CA,94002,2450000,3,2.0,BELMONT,1495,7275,1955,90,1639,,Sold,,,https://www.redfin.com/CA/Belmont/1615-El-Verano-Way-94002/home/1515271,MLSListings,ML81867085,N,Y,37.5113662,-122.287386
PAST SALE,,Single Family Residential,316 Chesham Ave,San Carlos,CA,94070,3080000,3,2.5,,2327,9148,1957,,1324,,,,,https://www.redfin.com/CA/San-Carlos/316-Chesham-Ave-94070/home/2042942,,,N,Y,37.495746233,-122.2847255
