SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,1186 Crespi Dr,Sunnyvale,CA,94086,2615000,4,4.0,,2156,7368,1976,,1213,,,,,http://www.redfin.com/CA/Sunnyvale/1186-Crespi-Dr-94086/home/1209822,,,N,Y,37.3819559,-122.0528009
PAST SALE,March-10-2021,Single Family Residential,1125 Heatherstone Way,SUNNYVALE,CA,94087,2020000,3,2.0,SUNNYVALE,1222,6019,1955,172,1653,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1125-Heatherstone-Way-94087/home/644176,MLSListings,ML81828294,N,Y,37.3672976,-122.0564226
PAST SALE,June-4-2021,Single Family Residential,843 W Washington Ave,SUNNYVALE,CA,94086,1888800,3,2.0,SUNNYVALE,1554,7683,1947,86,1215,,Sold,,,http://www.redfin.com/CA/Sunnyvale/843-W-Washington-Ave-94086/home/1602828,MLSListings,ML81840919,N,Y,37.3782627,-122.0399951
PAST SALE,March-25-2021,Single Family Residential,228 Corral Ave,SUNNYVALE,CA,94086,2252000,4,2.0,SUNNYVALE,1727,5820,1962,157,1304,,Sold,,,http://www.redfin.com/CA/Sunnyvale/228-Corral-Ave-94086/home/1115107,MLSListings,ML81828227,N,Y,37.3796894,-122.0522938
PAST SALE,August-13-2021,Single Family Residential,1152 VISCAINO Ave,SUNNYVALE,CA,94086,1950000,3,2.0,SUNNYVALE,1372,6199,1961,16,1421,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1152-Viscaino-Ave-94086/home/1070655,MLSListings,ML81852248,N,Y,37.3752883,-122.0534481
PAST SALE,June-4-2021,Single Family Residential,713 Saranac Dr,SUNNYVALE,CA,94087,2750000,3,2.5,SUNNYVALE,2044,7992,1963,86,1345,,Sold,,,http://www.redfin.com/CA/Sunnyvale/713-Saranac-Dr-94087/home/608322,MLSListings,ML81840030,N,Y,37.3588837,-122.042526
PAST SALE,June-7-2021,Single Family Residential,1129 Prunelle Ct,SUNNYVALE,CA,94087,3200000,4,2.0,SUNNYVALE,1988,13068,1963,83,1610,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1129-Prunelle-Ct-94087/home/1376492,MLSListings,ML81841378,N,Y,37.3580232,-122.0448792
PAST SALE,June-11-2021,Single Family Residential,761 Haverhill Dr,SUNNYVALE,CA,94087,2710000,4,3.0,SUNNYVALE,2144,6131,1962,79,1264,,Sold,,,http://www.redfin.com/CA/Sunnyvale/761-Haverhill-Dr-94087/home/1772797,MLSListings,ML81839059,N,Y,37.3633529,-122.0448792
PAST SALE,May-17-2021,Single Family Residential,338 Orchard Ave,SUNNYVALE,CA,94085,1750000,3,2.0,SUNNYVALE,1368,5233,1942,104,1279,,Sold,,,http://www.redfin.com/CA/Sunnyvale/338-Orchard-Ave-94085/home/1161434,MLSListings,ML81839281,N,Y,37.385913,-122.02845
PAST SALE,March-8-2021,Single Family Residential,329 Orchard Ave,SUNNYVALE,CA,94085,1560000,3,2.0,SUNNYVALE,1270,5200,1942,174,1228,,Sold,,,http://www.redfin.com/CA/Sunnyvale/329-Orchard-Ave-94085/home/1697266,MLSListings,ML81828271,N,Y,37.3857414,-122.0288941
